timestamp,estacao_id,bioma,latitude,longitude,temperatura_c,umidade_ar_pct,pressao_hpa,umidade_solo_pct,fumaca_ppm,indice_uv
2024-10-01T03:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,25.1,32.7,1018.8,11.0,788.0,0.0
2024-10-01T06:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,29.0,23.0,1015.3,11.5,192.0,0.2
2024-10-01T09:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,32.2,20.4,1011.6,12.1,939.0,6.4
2024-10-01T12:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,32.2,18.4,1018.4,7.8,520.0,6.9
2024-10-01T15:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,30.4,17.5,1007.7,13.6,197.0,4.8
2024-10-01T18:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,26.0,28.1,1017.0,10.8,425.0,0.0
2024-10-01T21:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,23.9,26.1,1016.3,13.2,159.0,0.0
2024-10-02T00:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,29.6,30.5,1019.2,12.1,478.0,1.4
2024-10-02T03:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,31.7,24.3,1013.8,12.0,932.0,1.2
2024-10-02T06:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,34.1,23.4,1017.3,11.8,189.0,0.0
2024-10-02T09:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,38.8,19.5,1010.5,13.3,165.0,6.4
2024-10-02T12:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,38.2,13.8,1013.8,16.1,196.0,7.9
2024-10-02T15:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,38.1,21.8,1018.1,13.8,182.0,6.4
2024-10-02T18:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,35.5,24.4,1013.3,6.9,200.0,0.9
2024-10-02T21:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,30.7,25.9,1005.1,11.9,170.0,0.0
2024-10-03T00:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,23.4,39.6,1021.2,10.8,178.0,0.0
2024-10-03T03:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,22.6,34.5,1012.3,10.9,340.0,0.2
2024-10-03T06:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,28.0,26.7,1014.2,11.7,181.0,0.3
2024-10-03T09:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,32.5,28.6,1014.9,11.8,173.0,5.8
2024-10-03T12:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,33.5,22.0,1013.7,16.9,552.0,10.7
2024-10-03T15:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,30.7,25.9,1015.3,16.7,187.0,5.9
2024-10-03T18:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,28.9,26.9,1014.4,11.3,166.0,0.0
2024-10-03T21:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,26.0,30.1,1017.4,13.6,178.0,2.0
2024-10-04T00:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,26.3,37.3,1010.1,14.9,176.0,0.1
2024-10-04T03:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,29.9,38.4,1013.2,13.3,200.0,0.2
2024-10-04T06:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,32.1,33.0,1013.9,12.4,438.0,0.8
2024-10-04T09:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,35.3,33.3,1014.3,13.3,163.0,4.8
2024-10-04T12:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,37.7,27.7,1014.8,15.3,171.0,7.9
2024-10-04T15:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,37.4,32.9,1005.0,14.7,192.0,5.7
2024-10-04T18:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,33.6,32.8,1012.0,13.5,185.0,0.0
2024-10-04T21:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,29.3,37.7,1008.5,11.1,527.0,0.5
2024-10-05T00:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,24.7,32.3,1014.0,10.6,170.0,0.0
2024-10-05T03:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,26.0,31.3,1009.0,15.9,213.0,0.0
2024-10-05T06:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,29.0,35.7,1012.8,11.6,425.0,0.1
2024-10-05T09:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,34.2,26.5,1015.0,8.9,199.0,6.2
2024-10-05T12:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,33.7,20.0,1014.5,16.4,185.0,8.4
2024-10-05T15:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,34.0,22.7,1011.9,6.0,848.0,5.0
2024-10-05T18:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,29.7,28.3,1013.8,4.6,198.0,0.0
2024-10-05T21:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,28.6,32.8,1010.0,9.4,180.0,0.1
2024-10-06T00:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,27.3,36.3,1006.6,11.7,191.0,1.2
2024-10-06T03:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,30.4,35.0,1010.2,8.8,490.0,0.0
2024-10-06T06:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,32.0,31.5,1012.5,6.9,196.0,0.0
2024-10-06T09:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,36.9,30.4,1011.7,10.7,195.0,4.9
2024-10-06T12:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,38.7,28.7,1013.5,11.6,175.0,8.3
2024-10-06T15:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,37.8,32.1,1004.7,7.3,806.0,5.8
2024-10-06T18:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,32.5,26.1,1025.3,12.8,646.0,0.6
2024-10-06T21:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,29.0,37.7,1012.7,4.7,195.0,0.0
2024-10-07T00:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,23.2,37.9,1008.6,2.0,602.0,0.0
2024-10-07T03:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,25.1,34.7,1017.2,10.2,179.0,0.0
2024-10-07T06:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,27.9,29.4,1013.7,12.8,168.0,0.1
2024-10-07T09:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,32.4,26.7,1010.7,5.6,188.0,5.5
2024-10-07T12:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,34.0,25.0,1020.9,17.3,850.0,7.9
2024-10-07T15:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,29.5,29.7,1016.1,12.1,201.0,5.4
2024-10-07T18:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,27.4,33.7,1010.7,12.5,194.0,0.0
2024-10-07T21:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,23.2,36.3,1014.1,7.5,617.0,0.0
2024-10-08T00:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,23.4,32.2,1010.8,10.7,191.0,0.0
2024-10-08T03:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,24.9,35.9,1010.9,4.7,595.0,1.0
2024-10-08T06:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,26.2,32.3,1011.5,7.5,200.0,0.0
2024-10-08T09:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,32.7,22.3,1006.7,13.6,181.0,5.5
2024-10-08T12:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,31.9,25.3,1010.6,3.5,205.0,9.0
2024-10-08T15:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,32.8,34.5,1015.3,4.8,179.0,4.8
2024-10-08T18:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,27.9,27.1,1010.1,4.4,562.0,0.3
2024-10-08T21:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,24.7,35.8,1016.8,7.2,184.0,0.0
2024-10-09T00:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,23.1,28.8,1013.4,7.2,179.0,0.0
2024-10-09T03:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,26.0,29.8,1018.4,6.3,183.0,0.0
2024-10-09T06:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,27.1,32.0,1016.9,2.0,192.0,0.0
2024-10-09T09:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,32.5,20.4,1014.8,2.0,191.0,5.2
2024-10-09T12:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,34.5,24.0,1016.6,7.1,184.0,8.3
2024-10-09T15:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,31.5,23.7,1013.6,9.6,165.0,5.3
2024-10-09T18:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,29.6,30.1,1016.8,7.5,195.0,1.2
2024-10-09T21:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,26.7,33.3,1014.5,9.2,203.0,0.0
2024-10-10T00:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,23.7,26.0,1011.9,3.4,197.0,0.0
2024-10-10T03:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,24.6,31.5,1014.4,2.4,194.0,0.0
2024-10-10T06:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,29.0,26.2,1021.7,8.1,173.0,0.8
2024-10-10T09:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,31.8,27.3,1016.4,3.1,193.0,6.1
2024-10-10T12:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,35.3,20.6,1012.0,2.0,187.0,7.4
2024-10-10T15:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,33.0,25.9,1008.6,4.6,188.0,5.3
2024-10-10T18:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,25.3,22.5,1016.2,2.0,179.0,0.1
2024-10-10T21:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,26.2,35.9,1008.2,5.9,183.0,1.7
2024-10-11T00:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,23.8,38.7,1009.5,10.9,207.0,0.0
2024-10-11T03:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,26.7,38.2,1012.5,10.3,174.0,0.6
2024-10-11T06:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,30.3,38.5,1010.8,9.1,200.0,0.0
2024-10-11T09:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,35.4,27.8,1001.7,10.7,196.0,5.7
2024-10-11T12:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,33.5,29.1,1021.9,8.4,189.0,6.1
2024-10-11T15:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,31.4,33.0,1017.2,6.2,184.0,6.5
2024-10-11T18:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,30.4,37.3,1019.4,15.4,181.0,0.0
2024-10-11T21:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,28.1,42.6,1013.7,11.3,185.0,0.0
2024-10-12T00:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,22.0,28.4,1012.3,19.2,133.0,0.5
2024-10-12T03:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,22.4,33.8,1009.0,13.1,177.0,0.0
2024-10-12T06:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,27.0,24.4,1017.2,20.3,856.0,2.4
2024-10-12T09:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,30.4,21.8,1009.5,13.1,157.0,6.0
2024-10-12T12:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,32.5,19.1,1014.3,10.3,896.0,10.1
2024-10-12T15:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,31.4,19.6,1014.2,5.7,163.0,5.3
2024-10-12T18:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,26.3,23.6,1012.9,10.3,153.0,1.7
2024-10-12T21:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,22.2,31.3,1008.5,9.7,164.0,0.0
2024-10-13T00:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,25.2,38.0,1013.2,19.9,353.0,0.0
2024-10-13T03:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,27.1,41.1,1013.4,17.4,158.0,0.7
2024-10-13T06:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,28.5,38.1,1010.8,13.7,734.0,0.2
2024-10-13T09:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,34.0,29.5,1013.9,22.8,159.0,5.0
2024-10-13T12:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,34.4,32.5,1015.0,26.4,176.0,8.1
2024-10-13T15:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,33.0,33.1,1008.6,19.9,152.0,5.5
2024-10-13T18:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,30.0,30.9,1011.1,21.6,179.0,0.0
2024-10-13T21:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,26.4,39.2,1006.5,17.3,164.0,0.8
2024-10-14T00:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,24.4,32.8,1010.6,11.9,171.0,1.0
2024-10-14T03:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,26.3,29.6,1014.4,19.0,158.0,0.3
2024-10-14T06:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,30.4,32.6,1014.9,8.0,522.0,0.0
2024-10-14T09:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,33.1,23.6,1013.1,11.3,776.0,5.0
2024-10-14T12:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,35.7,23.2,1012.5,11.9,184.0,8.9
2024-10-14T15:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,34.2,24.9,1008.4,19.2,163.0,6.1
2024-10-14T18:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,30.5,30.3,1014.7,16.0,753.0,0.0
2024-10-14T21:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,26.4,35.5,1012.1,16.0,186.0,1.4
2024-10-15T00:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,21.2,41.9,1010.3,7.6,545.0,0.4
2024-10-15T03:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,20.5,37.8,1017.8,18.4,898.0,0.0
2024-10-15T06:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,26.5,32.3,1018.3,18.9,454.0,0.0
2024-10-15T09:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,29.2,30.7,1015.5,13.9,168.0,6.2
2024-10-15T12:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,31.1,30.5,1011.3,20.7,176.0,8.1
2024-10-15T15:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,29.6,30.8,1014.1,18.2,595.0,6.5
2024-10-15T18:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,25.6,33.3,1016.0,17.4,160.0,0.0
2024-10-15T21:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,22.0,32.3,1018.1,23.5,163.0,1.1
2024-10-16T00:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,28.6,39.9,1007.7,19.5,168.0,0.0
2024-10-16T03:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,27.3,38.6,1012.2,5.5,169.0,0.1
2024-10-16T06:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,31.0,34.3,1009.6,18.6,179.0,0.0
2024-10-16T09:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,33.8,34.9,1011.7,21.8,181.0,4.1
2024-10-16T12:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,37.2,32.0,1021.0,17.5,185.0,8.4
2024-10-16T15:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,36.5,32.7,1015.8,14.1,160.0,5.4
2024-10-16T18:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,30.7,35.6,1018.4,20.8,172.0,0.0
2024-10-16T21:00:00,ESP32-CER-01,Cerrado,-15.78,-47.93,28.2,42.7,1010.3,19.2,168.0,0.0
2024-07-19T00:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,20.2,51.0,1012.5,31.4,150.0,0.0
2024-07-19T03:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,23.2,48.4,1016.7,26.3,138.0,0.0
2024-07-19T06:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,26.8,43.3,1010.0,27.9,140.0,0.0
2024-07-19T09:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,28.7,40.3,1014.8,31.2,137.0,5.5
2024-07-19T12:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,32.9,43.8,1009.5,27.7,139.0,8.2
2024-07-19T15:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,29.3,38.5,1009.7,33.6,144.0,7.0
2024-07-19T18:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,26.5,44.1,1011.5,18.7,132.0,0.3
2024-07-19T21:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,23.8,48.5,1014.1,24.6,139.0,0.0
2024-07-20T00:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,22.7,56.1,1013.2,31.0,134.0,0.2
2024-07-20T03:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,23.5,54.9,1022.6,37.5,134.0,0.0
2024-07-20T06:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,28.5,50.2,1014.9,33.3,138.0,0.0
2024-07-20T09:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,31.9,49.0,1018.1,35.7,142.0,6.4
2024-07-20T12:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,34.4,49.3,1014.9,26.6,133.0,7.8
2024-07-20T15:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,32.2,45.1,1012.8,28.7,126.0,6.7
2024-07-20T18:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,30.1,52.8,1004.8,31.3,144.0,1.1
2024-07-20T21:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,26.2,59.1,1010.8,31.2,150.0,1.5
2024-07-21T00:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,21.6,69.9,1008.1,33.6,126.0,0.0
2024-07-21T03:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,24.1,71.4,1008.7,39.3,131.0,0.0
2024-07-21T06:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,28.4,63.8,1015.5,40.1,132.0,1.8
2024-07-21T09:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,32.0,59.9,1012.0,45.4,152.0,5.9
2024-07-21T12:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,31.3,59.2,1017.8,33.5,141.0,7.5
2024-07-21T15:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,30.5,64.7,1015.1,36.0,125.0,6.8
2024-07-21T18:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,27.3,68.3,1010.3,35.2,125.0,0.0
2024-07-21T21:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,22.4,67.0,1014.0,40.2,106.0,0.0
2024-07-22T00:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,24.2,60.5,1010.2,27.2,368.0,0.1
2024-07-22T03:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,24.1,57.1,1011.4,33.3,153.0,1.5
2024-07-22T06:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,28.9,59.1,1017.8,31.9,145.0,0.0
2024-07-22T09:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,33.5,53.5,1007.5,33.1,140.0,5.3
2024-07-22T12:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,34.1,50.7,1011.0,32.4,168.0,8.5
2024-07-22T15:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,31.7,51.9,1011.1,29.2,131.0,5.6
2024-07-22T18:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,28.4,55.3,1011.4,34.6,133.0,0.0
2024-07-22T21:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,26.2,57.9,1015.0,38.8,152.0,0.0
2024-07-23T00:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,22.0,69.7,1012.4,34.1,133.0,0.0
2024-07-23T03:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,24.7,70.5,1011.2,36.9,139.0,0.0
2024-07-23T06:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,27.1,62.0,1019.4,34.0,149.0,0.1
2024-07-23T09:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,31.0,65.9,1010.0,29.1,154.0,5.6
2024-07-23T12:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,31.4,57.2,1009.5,30.9,148.0,7.0
2024-07-23T15:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,31.1,59.8,1014.7,40.1,146.0,5.0
2024-07-23T18:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,26.1,62.1,1011.7,34.3,135.0,0.2
2024-07-23T21:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,23.1,68.2,1003.4,34.6,149.0,0.0
2024-07-24T00:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,23.5,57.7,1015.6,33.9,139.0,0.0
2024-07-24T03:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,25.1,58.8,1017.1,28.5,146.0,0.3
2024-07-24T06:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,27.9,53.9,1015.2,31.0,146.0,0.0
2024-07-24T09:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,30.8,48.2,1010.7,23.0,499.0,7.1
2024-07-24T12:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,33.5,51.3,1009.6,37.7,494.0,9.5
2024-07-24T15:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,32.7,49.5,1009.1,34.0,149.0,6.5
2024-07-24T18:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,30.7,53.9,1008.2,27.4,879.0,0.9
2024-07-24T21:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,24.9,60.3,1007.5,25.1,141.0,0.0
2024-07-25T00:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,19.1,58.2,1008.9,31.6,150.0,0.0
2024-07-25T03:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,20.6,53.2,1017.7,22.9,546.0,0.0
2024-07-25T06:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,24.2,57.8,1011.7,29.1,143.0,0.5
2024-07-25T09:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,26.8,47.8,1016.5,31.7,161.0,3.7
2024-07-25T12:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,30.0,52.4,1008.7,33.2,834.0,9.1
2024-07-25T15:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,27.4,53.5,1009.2,27.0,153.0,6.0
2024-07-25T18:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,24.0,53.4,1013.8,20.5,444.0,0.9
2024-07-25T21:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,21.2,57.5,1010.2,33.1,747.0,1.6
2024-07-26T00:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,23.0,51.5,1009.0,23.5,114.0,0.0
2024-07-26T03:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,25.9,53.8,1010.3,35.2,109.0,0.4
2024-07-26T06:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,25.6,48.0,1007.5,30.4,123.0,0.0
2024-07-26T09:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,31.8,45.7,1015.3,33.2,126.0,4.2
2024-07-26T12:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,32.3,42.4,1012.6,26.7,120.0,7.5
2024-07-26T15:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,32.2,44.1,1019.0,22.7,124.0,5.1
2024-07-26T18:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,25.7,53.0,1015.9,30.6,115.0,0.4
2024-07-26T21:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,23.3,50.5,1013.2,31.1,143.0,0.0
2024-07-27T00:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,21.1,55.3,1009.9,28.4,152.0,0.0
2024-07-27T03:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,23.0,63.2,1016.1,32.9,136.0,0.0
2024-07-27T06:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,26.5,49.8,1022.7,25.1,635.0,0.0
2024-07-27T09:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,28.7,52.0,1017.4,29.9,146.0,5.0
2024-07-27T12:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,29.8,50.2,1011.8,30.0,145.0,7.3
2024-07-27T15:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,29.1,49.1,1014.2,30.9,160.0,6.2
2024-07-27T18:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,27.1,52.2,1015.3,32.2,145.0,0.0
2024-07-27T21:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,21.7,56.4,1011.7,30.6,923.0,0.0
2024-07-28T00:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,26.4,64.8,1006.5,33.8,166.0,0.1
2024-07-28T03:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,28.9,56.2,1008.1,32.1,151.0,0.3
2024-07-28T06:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,32.6,51.9,1010.9,30.7,148.0,0.7
2024-07-28T09:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,35.9,49.4,1016.7,25.5,164.0,6.5
2024-07-28T12:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,37.4,52.4,1006.9,30.4,164.0,7.7
2024-07-28T15:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,33.9,52.9,1015.1,25.6,159.0,5.6
2024-07-28T18:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,30.5,51.1,1014.5,37.3,162.0,0.9
2024-07-28T21:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,29.4,55.3,1017.6,33.6,154.0,0.0
2024-07-29T00:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,25.3,61.2,1015.0,35.2,162.0,0.4
2024-07-29T03:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,27.1,63.1,1012.6,34.4,144.0,0.0
2024-07-29T06:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,29.5,55.5,1017.8,26.1,165.0,0.0
2024-07-29T09:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,30.7,54.4,1013.9,30.6,154.0,7.5
2024-07-29T12:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,34.8,50.0,1015.6,30.8,147.0,8.3
2024-07-29T15:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,32.6,54.9,1010.8,34.0,169.0,4.4
2024-07-29T18:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,29.4,53.6,1009.2,24.7,167.0,0.0
